tweet_id,location,date,likes,retweets,text
1367523591420542987,"San Diego, CA",2021-03-04,0,1,REVEALED: Some of Trump's biggest lies about COVID-19 came directly from the Chinese Communist Party https://t.co/PuiESrBRyw
1374832647504019473,"Virginia, USA",2021-03-24,156,13,"High growth cloud software companies are now trading at ~24x NTM revenue. 

This groups previous high came in the Fall of 2019 at ~20x NTM revenue. 

Immediately before Covid this group was trading at ~16x NTM revenue"
1366940357183893506,"Washington, DC",2021-03-03,7,4,Let's inject some equity into our local tax system #JustRecoveryDC https://t.co/y8WeMAZm4A https://t.co/ejgtmK7GRc
1367665184966381568,"Overland Park, KS",2021-03-05,103,17,"While I still think every GOP Senator should have had to sat in the Senate chamber and listen to the COVID bill being read, it's fitting that Ron Johnson has been the only one in the room having to listen to every page. Be careful what you wish for Ronnie."
1372590233150185473,"Maryland, USA",2021-03-18,0,0,"Little boy rebellion.  When Covid mutates into something more horrific, they will find someone to blame. https://t.co/w9zqwiWWp2"
1366773145898610690,"Las Vegas, NV",2021-03-02,85864,7782,Not sure if I trust Covid’s motivation here https://t.co/009Phgd3Te
1372759181883699204,"Seattle, WA",2021-03-19,339,112,Alas our warnings were ignored and another few hundred thousand Americans died in the months after this aired https://t.co/mhqMu071EP
1366840471717175297,"Los Angeles, CA",2021-03-02,3,0,@ElectMikeGarcia @GavinNewsom Everyone wants schools reopened. We are still dealing with the fallout of an administration that minimized COVID &amp; refused to treat the pandemic as the national health crisis that it is. Garcia is following GOP strategy to blame Democrats for COVID to get 2022 suburban votes.
1370371012492193792,"Brooklyn, NY",2021-03-12,172,123,"If you think it was just a coincidence that Bill Gates and Netflix released “Explained, the Next Pandemic” in November of 2019, you are asleep at the wheel. 

It was all a PlanDEMic

A COUP attempt to remove Trump

The Deep State may have won this battle

But God has won the war"
1372994638357880834,"Cambridge, Massachusetts",2021-03-19,0,0,"Some racial disparity in coronavirus vaccination, while case rate remains highest for city Hispanics

See https://t.co/KIQAkKvNJr. #CambMA (Photo: Staff Sgt. Alexis Velez)"
1367633577723183104,"Westlake, OH",2021-03-05,1,3,My Statehouse News Bureau colleague @joingles is live-tweeting the statewide address on COVID in Ohio from @GovMikeDeWine https://t.co/7EZjbT4ikF
1370775766833717249,"Elizabethtown, KY",2021-03-13,1,0,@morganwithyou @storyofpjm @billboard You are suffering of a much dangerous pandemic which is RACISM... 🤮
1367251399944237056,"Mercer Island, WA, USA",2021-03-03,55594,11806,"Trump has never won the popular vote in an election, lost the House, lost the Senate, impeached twice, lost more than 60 court cases challenging last election, lost in Supreme Court trying to hide his taxes, lost while actually owning casinos, lost 500K lives to COVID."
1369223952137031681,"Los Angeles, CA",2021-03-09,0,0,"@POTUS Mr. President, stay with your pets, they are your best protection since they do their job of protecting you, they would give their lives for the family!  Believe me that if that incident happened it could be a warning!  do not return them home stay with them!"
1367189555946942470,"pakistan, tx",2021-03-03,47,5,did you know greg abbott isn’t the only person that lives in texas https://t.co/6dthv2lFz5
1373405449450614790,"Suburban Chicago, Illinois",2021-03-20,6506,2148,New York announces the detection of its first case of the so-called Brazilian variant of covid.  The patient is a Brooklyn resident with no travel history.
1371207184730705921,"Greensboro, NC",2021-03-14,0,0,@CodeJaded @been_herde @ChrissaSJE It's one of those things where people panic bought toilet paper because they saw someone else doing it. So they must need 5 packs of 18 rolls of TP and since there's a shortage everyone rushes out to buy it because TP is low.
1372842964595191810,"San Antonio, TX",2021-03-19,1424,974,"When you’re fully vaccinated for #COVID19, you can start doing some things again, like gathering indoors w/ other fully vaccinated people. Still protect yourself &amp; others in public places - wear a mask, stay at least 6ft apart, &amp; avoid crowds. More: https://t.co/FJMon7WlFO. https://t.co/oXu2Ref3Fn"
1368044693846511620,"Nevada, USA",2021-03-06,182,49,"Would you like it all for free?
Would you like to save a tree?

Not all for free.
Not to save a tree.
Not in a box.
Not shown on Fox.
Not near my house.
Not from that Louse.
Not from the house of COVID lies.
Not from their crooked legal tries."
1375451673007583235,"Washington, USA",2021-03-26,0,0,Rutgers University to require Covid-19 vaccine for students attending in the fall - CNN https://t.co/mxjS7VFY8K
1369272323912724481,"Washington, DC",2021-03-09,0,0,Many vulnerable Americans have taken the COVID vaccine https://t.co/a6smNM05Gq #vitals
1371610013878341633,"West Lafayette, IN",2021-03-15,20,0,When daylight savings falls on Pi Day and the next day is the Ides of March...and you’re parenting in a pandemic and just tired...sometimes you get confused... https://t.co/2YR0aN3fWf
1371998392377835520,"Greensboro, NC",2021-03-17,82140,12579,Reminder- Not one Republican voted to get you those COVID relief checks your now receiving. Not one.
1375901490477477888,"Los Angeles, CA",2021-03-27,45764,3714,"Never would have imagine that leaving MAGA and ending my support for Trump would have been a life saving decision. For example; taking #COVIDー19 seriously, I’m happy to announce I got my #CovidVaccine at the VA today, all thanks to President Joe Biden and healthcare workers. https://t.co/TNCWZUnffw"
1370391228165074948,"New Orleans, LA",2021-03-12,4374,539,"After an investigation, the NBA G League identified the player who said “coronavirus” toward Jeremy Lin during a game and is handling the matter internally with Lin’s support, @TheAthletic @Stadium has learned. Statement from a G League spokesperson: https://t.co/YaDf6CzjcA"
1372398482816831490,"Hayward, CA",2021-03-18,158129,23714,I wanna be shown off like the COVID vaccine card 😔
1375348715473494020,"Manhattan, NY",2021-03-26,0,0,"@nypost Vaccinated or not , you still have to wear a mask to protect other people, the senator is an example of carelessness"
1376584070298222594,"Queens, NY",2021-03-29,159,67,"NEW: New Yorkers age 30 and above (regardless of industry/comorbidity) will be eligible for the COVID-19 vaccine starting TOMORROW.

THEN: Starting April 6, EVERYONE ages 16 and above will be eligible.

A huge opening in eligibility. The age floor was previously 50."
1369036279237709828,"Texas, USA",2021-03-08,366,3,i always automatically reschedule people who don’t show up to their scheduled reading with me 💕💫 so never feel like if you can’t make it that you won’t get your reading still please. i honor that you pay hard earned money in a pandemic - and that life happens sometimes.
