tweet_id,location,date,likes,retweets,text
1270420276472356865,"Framingham, MA",2020-06-09,1,0,".@AlliedUniversal’s K-12 and higher education experts are helping administrators provide a safe and secure environment for students and faculty. #Security #Coronavirus
https://t.co/4F3IVtM6gS"
1276389907515076609,"Washington, USA",2020-06-26,525437,121976,"Italy down to only 190 Covid cases yesterday after their insane outbreak. France down to 81. Spain around 330. The USA? 33,399. Birdbrained nation."
1270439590881615873,"Newark, NJ",2020-06-09,8733,4760,The polls just opened in Georgia and long lines have already formed at some metro Atlanta polling places. The pandemic led officials to close some precincts and limit how many people can cast ballots at a time. #gapol https://t.co/agWB9jDLg5
1276667144441417729,"Miami, FL",2020-06-27,294,93,Hope your ghettys in kendall were worth exposing yourselves to Corona 👋🏻
1273645332195246082,"Hawaii, USA",2020-06-18,1361,506,"Can’t stop thinking about Pence’s op-ed yesterday, with lowlights highlighted by @EricTopol below. Is the Trump administration’s strategy to stay in wave one of #covid19, accepting ~20k new cases &amp; ~1k deaths a day (or more), so they can claim they “saved us” from a second wave?! https://t.co/2lqPUA6V8s"
1272145960190304257,"San Juan, Puerto Rico",2020-06-14,419,290,COVID-19 Has Killed More Americans than WWI https://t.co/FGQM28jvZb https://t.co/iYcamC2XCm
1275671863377756166,"Ohio, USA",2020-06-24,15710,5570,"Trump thinks #coronavirus disappears if he stops testing for it. If the absurdity isn’t obvious, replace “coronavirus” with “cancer” and say that sentence out loud.

Maybe he just doesn’t care about Americans dying if he can manipulate the number of confirmed cases."
1274172908261253121,"Midwest City, OK",2020-06-20,1791,634,"If you are peacefully protesting in Tulsa, OK tomorrow at Trump's White Nationalist Covid Rally, please be safe. 

Donald Trump has threatened you personally on Twitter. 

*Please have camera phones going."
1273209021244362754,"Ohio, USA",2020-06-17,227213,38685,"Is it just me or all hand sanitizer smells different now since corona? And not in a good way, shit smells like cheap ass tequila"
1271061434349256705,"Ohio, USA",2020-06-11,1,1,"@goldy22beav Ikr, Me2, My ass don't leave this house unless have, not happy they decided 2 terminate my employment but I'm like good, now, can stay home without bein' stressed out everyday havin' 2 go 2 work which was stressful as hell, especially, bein' a germaphobe, u have no idea. 😷😱😎😈"
1275336665314193409,"orange county, CA",2020-06-23,51298,10601,The author of this tweet votes by mail-in ballot. https://t.co/g9rYgkNHlZ
1270576154404106242,"Reading, PA",2020-06-10,740,384,"In a wide-ranging talk to biotech executives, Dr. Anthony Fauci delivered a grim assessment of the devastation wrought around the world by the coronavirus https://t.co/PayNmgl0K1"
1275262915415879685,"Chicago, IL",2020-06-23,28952,8839,the existence of poverty in America is a policy choice https://t.co/9GTgQPpuOI
1274041417329934339,"Florida, USA",2020-06-19,324,130,"""Across the United States, people are rising to the challenge, but a cynical minority has seized on the crisis to promote unscrupulous, and frankly dangerous, marketing claims about CBD products conferring immunity..."" Read more: https://t.co/nIGlEgZVw5"
1273633412440559618,"New York, NY",2020-06-18,17,0,ATH easy. https://t.co/AmgdvbPfCN
1276852120638152704,"Pittsburgh, PA",2020-06-27,250,125,Reminder to Texans;  You can vote out trump and republican senator John Cornyn.  They pushed to reopen before the virus was under control. Now hospitals inundated with 'explosion' of #RepublicansVirus cases https://t.co/gNQ7OcDveM via @nbcnews
1270018492314480641,"Chicago, Illinois",2020-06-08,2,0,"On COVID-19 and city redesign. @Richard_Florida @SheilaRFoster @ProfSchleich 
https://t.co/yC6vl3txbD"
1272384008123342849,"La Mesa, CA",2020-06-15,2,1,Wear a mask! https://t.co/QOUDFMGIv9
1276275649951535105,"Windsor Heights, Iowa",2020-06-25,7,3,".@IAGovernor's FB page did share whole WHO-TV video from today's news conference. https://t.co/4K4cvvsPHw
Unfortunately you can't hear most reporter Qs so context for some answers not entirely clear. This isn't WHO's fault. Gov pulled plug on televised conferences w/good sound. https://t.co/KqaibGZPv8"
1275145113795092480,"Los Angeles, CA",2020-06-22,40258,9353,"In other words, yes. https://t.co/cQuMFBw3tQ"
1275345465765175297,"Florida, USA",2020-06-23,76,16,"@StevenTDennis McSally is desperately trying to buy votes by offering vacation tax credit in the middle of a pandemic. 
#Vote her out."
1270435790510833664,"San Antonio, TX",2020-06-09,0,0,"RT CRSnews ""Who do people trust for #coronavirus Info? In #Zambia, it's nuns on the radio. https://t.co/T0O5lr3CSK 

krwg npr #Covid19"""
1275947472809066496,"New York, NY",2020-06-25,3931,984,"The one thing I'd always assumed about my fellow Americans is that we wouldn't put up with a leader whose actions killed us.

Now that we're in the midst of a pandemic whose death toll in the United States is provably linked to Trump's actions and inaction, I confess I was wrong."
1274481655105945601,"Great Falls, MT",2020-06-20,2,0,"Just a heads up. San Antonio is officially a covid-19 hotspot, top 5 in the entire United States. Have fun going to Sea World and Six Flags!"
1268378820161212418,"Tennessee, USA",2020-06-04,435937,72794,Doing the same with my license plate ♥️ https://t.co/Q0f45BVYRy
1274273626859229185,"Somewhere, NJ",2020-06-20,0,0,I see what he did there some F'ked up reversed psychology 😏. Ha! 💡 https://t.co/JrpeCLVkKX https://t.co/RxlBUQscR3
1277061033652355078,"San German, Puerto Rico",2020-06-28,2549,977,"Course corrections in the US response to COVID are seriously needed.  The national and state rising numbers unfortunately speak for themselves. National leaders, state and local leaders, and the public all important roles in helping us change directions. 1/x"
1275613748145745922,"New York, USA",2020-06-24,10,2,"F-1, OPT, TN, O-1. Been on all these visas over the past decade, and via @ridespin and @Ford, have proudly created hundreds of jobs, even during COVID-19. https://t.co/GkFqfuutCR"
1273278682476535811,"Pittsburgh, PA",2020-06-17,5,0,City of champions. https://t.co/V6zyuqz7aa
1273361632073310208,"Jackson, MS",2020-06-17,2305,1018,"Instead of helping families stay safe, McConnell is pushing through his right-wing protégé for a lifetime court appointment.
 
Justin Walker’s made it clear he WILL do McConnell's bidding and vote to take away Americans’ health care in the middle of a pandemic. #StopWalker https://t.co/hnVoLvPZkM"
1271893160101380102,"Dickinson, ND",2020-06-13,39774,11778,"Democrats were willing to cut power, lights, and water to small businesses that defied their lockdown orders

Why haven't they done the same to the CHAZ terrorists in Seattle?

🤔"
1269977438651592704,"North Lauderdale, FL",2020-06-08,1,1,"Distancia social, no tocarse la car, lavarse las manos y tapabocas https://t.co/AWgAkCtLLF"
1269055016028921856,"Los Angeles, CA",2020-06-05,28,38,We Just Don't Know How Tear Gas and the Coronavirus Will Mix https://t.co/dxaL8cNM00
1275664928783949824,"Ragland, AL",2020-06-24,2523,845,"I just want to reiterate that we were forced to stay home for months causing addicts to relapse, people to commit suicide, grandparents to die alone, livelihoods to be destroyed only for vandalism and violence to get a free pass https://t.co/xSpH28QZUr"
1274141252288733185,"Boston, MA",2020-06-20,8,5,"The NFL, NHL and MLB all saw positive cases of coronavirus in their leagues this week. https://t.co/9vIV4yThSv https://t.co/miogMJ5ux8"
1275478595058663427,"La Crosse, WI",2020-06-23,118,55,"What happens when a country has muddled messaging and doesn't embrace the use of masks during a respiratory virus pandemic?
by @dwallacewells in new issue of @NYMag https://t.co/qYT7yOGqIP"
1275147744034918401,"Richmond, VA",2020-06-22,33,12,"@GregAbbott_TX just said that addressing coronavirus takes a different approach in Austin, TX versus Austin County, TX. 

He told Texas cities no when they wanted to implement tailored health and safety plans. 

Speaking out of both sides of his mouth."
1273330914265903104,"Illinois, USA",2020-06-17,0,0,COVID-19 Illinois Resource Guide: Mental Health | #COVID19Crisis #MentalHealthAwareness https://t.co/eK635FtHTq
1275267785266995200,"Houston, TX",2020-06-23,4,2,"@solarfish30 @HEB Hearing the same from just about every store unfortunately, we (as in household) are back in full lockdown mode for the foreseeable future as it is bad out there and getting worse"
1276047829249560576,"Irvine, CA",2020-06-25,0,0,"@fi_prasad @KevinOmara731 @RexChapman Dr. Fauci is the director of CDC, no the US. National Institute of Health."
1275892529767100416,"DeKalb, IL",2020-06-24,3,2,#trumps_GenocideByNeglect https://t.co/vReaTc57NS
1273693904999571461,"Los Angeles, CA",2020-06-18,2,0,When i went home for my uncles funeral i was SHOCKED how little Florida seemed to care about the pandemic. Not shocked on the below though... https://t.co/bCXD8NIYSY
1275536589419134979,"Houston, TX",2020-06-23,244388,40673,the plan? stop testing patients for coronavirus to make the number of active cases go down https://t.co/nvnb4tUuRx
1274853499176579073,"Los Angeles, CA",2020-06-21,2485,571,"The World Health Organization recorded more new coronavirus cases today than any other day.

Don’t be gaslit. This is nowhere close to being over."
1270609690829955072,"New Jersey, USA",2020-06-10,107334,22388,"Because of Donald Trump's negligence and incompetence:
 
- More than 110,000 people have died
- We have nearly 2 million cases of COVID-19
- Over 20 million Americans are out of work
 
And yet he’s patting himself on the back. Unbelievable."
1275918166573543425,"Cathedral City, CA",2020-06-24,102735,31718,it's important to point out that it fucking sucks that there's infinitely more energy for keeping affluent white women comfortable than there is for solving homelessness but do spare a thought for these women in their fart saunas. RIP. https://t.co/JZY7juRScB
1277017264206774273,"23 | He/Him | Charlotte, NC",2020-06-27,197875,46363,"People will be like ""i dont know a single person IRL who has had covid"" and believe its not possible to get. Meanwhile, they dont know a single billionaire IRL and believe thats totally achievable"
1271979880188727298,"Washington, DC",2020-06-14,1238,310,Florida Gov. Ron DeSantis says the media is refusing to recognize his state’s #COVID data because it challenges the desired narrative: https://t.co/4udS5Mw0sk
1276340739014680577,"Yakima, WA",2020-06-26,63090,33752,"TODAY: Trump is doing something about the pandemic.

Today he’s filing a brief in the Supreme Court to end the ACA &amp; take health care coverage away from 20 million people."
1273012043298160640,"Portland, OR",2020-06-16,25670,11426,"So I'm seeing cosplayers talking about looking forward to doing cons since ""everything is reopening"".

DO.
NOT.
GO.
TO.
A.
FUCKING.
CON.

Con crud in 2020 is fucking COVID-19. Cons are only happening because people are greedy *or* cons can't cancel because of insurance."
1274954537246298113,"Washington, DC",2020-06-22,0,0,https://t.co/IVZlKMNhAq    Alabama CON Report - June 2020       https://t.co/IVZlKMNhAq #TheLegalLowdown #Law #Regulations #Compliance #COVID19 #Coronavirus #AI #Cybersecurity #Technology #Jury #Court #Lawyer #Lawfirm #Justice #Legal #Case #Attorney #IP #Litigation #Tort
1275390119990693888,"Atlanta, USA",2020-06-23,0,0,"#COVID19 In march, 80% of cases went undetected. Delayed testing and response has played out as a disaster. Using influenza surveillance networks to estimate state-specific prevalence of SARS-CoV-2 in the United States https://t.co/OTehtgGV5H"
1269510120284647425,"Albuquerque, NM",2020-06-07,469212,132624,They’re gonna blame the protests for COVID spikes instead of shit like this https://t.co/BbHG10D63O
1276585857391214593,"Philadelphia, PA",2020-06-26,8409,4086,So easily belied by the facts it’s jaw-dropping: https://t.co/Ph8eSCh8gb https://t.co/oojzTXyIgj
1270160447954726919,"West Palm Beach, FL",2020-06-09,1,0,Florida Gators welcome freshmen to campus amid pandemic https://t.co/XayOm8KZpH
1275068869137190913,"NYC, USA",2020-06-22,2,1,"Иммунолог не увидел практического применения исследований о связи группы крови и тяжести COVID-19. 

https://t.co/8qCAN299SQ https://t.co/rKj9HqiHzz"
1276511261019246594,"Texas, USA",2020-06-26,842534,215497,"Finally some good news, scientists discovered a treatment that can reduce COVID19 transmission by 70%, and its just a piece a cloth you wear in front of your dumb fucking face"
1273747906546339840,"Vermilion, OH",2020-06-18,2091,995,"2 days ago, Texas had a then-record number of daily COVID cases: 2,622.

Yesterday, a new record: 3,129.

Today, a new record again: 3,516.

Yet @GovAbbott STILL requires cities to do nothing, because wearing masks to save lives is too upsetting for self-centered conservatives."
1271544795115270146,"New York, NY",2020-06-12,0,1,"On this #WorldDayAgainstChildLabour, grim warnings about significant increase of #childlabour because of #COVID19. #poverty #exploitation @mattlavietes @TRF_Stories https://t.co/5EuafIJwI1"
1276617566430117889,"Hamburg, NY",2020-06-26,1,0,Real https://t.co/fCdOP3wJuN
1270816558940663809,"Austin, TX",2020-06-10,0,0,"@CrypticGoblin @MagnaFarta The sad thing is you said this, got likes even, and have NO IDEA about me.  Would it surprise you to know that I, pre-COVID, put on an award show that specifically recognizes trans women and, in addition, includes categories where trans women and cis women are nominated together?"
1275565734651998211,"Ontario, CA",2020-06-23,1,0,"San Bernardino County coronavirus cases set one-day record, pass 10,000 https://t.co/VmM2YpY5yr"
1276293058305368066,"Reading, MA",2020-06-25,0,1,"""Covid19 has changed how we #host and #share and #love. But we still host and share and love"" ... https://t.co/iBK9qC6rLv @welcomeheart #hospitality"
1275768484467748865,"Connecticut, USA",2020-06-24,338511,72177,Y’all need to accept that this has to be a chill summer. It’s a whole ass pandemic like relax.
1276720034572914691,"Montgomery, TX",2020-06-27,3963,4121,"BREAKING: Harris County is now at the ""Severe"" #COVID19 public threat level https://t.co/hvjFttOCRP https://t.co/JO0S44QAC2"
1275050567614767104,"Belvidere, IL",2020-06-22,5878,1476,"No, the scandal of our times is the President using disinformation to disenfranchise millions of Americans during a pandemic. https://t.co/gGcNyTHmcO"
1270857441798787072,"Minnesota, USA",2020-06-10,0,0,"Stopping evictions only delays a HUGE rent due. They MUST #PassTheHeroesActNOW. Stop trying to ask for 2,000 a month. You know the Republicans don't want the working poor to have a good life. But, we NEED a stimulus NOW! YOU can wait longer, but not US! #Truth @SenateDems 💔🇺🇸🙏 https://t.co/71KkNutpO3"
1269284450866733057,"Silver Spring, MD",2020-06-06,2,3,"Register in advance for this one hour Webinar on Wednesday, June 10th https://t.co/7dFQlcgVj7 #budget #COVID19 #publicfinance https://t.co/L0dq21thYX"
1271426854679797760,"California, USA",2020-06-12,246,73,"The President recently vowed
To get back in front of the crowd.
Fine print on his tickets
Says, “When you get sick, it’s
Your problem; no suing allowed.“ 

https://t.co/6kp4hdGCtR"
1275869471006060544,"Oregon, USA",2020-06-24,202645,55655,"A rule of thumb: If you're lying about nonexistent voter fraud, if you're limiting polling places, if you're forcing people to line up to vote in a pandemic, even the old and the infirm, then it seems you're basically admitting most Americans don't want you to be president."
1275175083179479040,"Florida, USA",2020-06-22,2,0,@FOX13News China Virus is lethal to octogenarians with pre-existing conditions only. Anything else is an outlier case with no impact on the rest of society.
1273911530870853633,"New York, USA",2020-06-19,3,3,"Due to #COVID19, recent progress on #birthregistration in #Africa is at risk of being lost. @UNICEF &amp; @_AfricanUnion call for the inclusion of #birthregistration services in #coronavirus recovery packages and the digitalization of these services.

#NoNameCampaign #ForEveryChild https://t.co/Rw84MyAvNo"
1274000504239030273,"Houston, TX",2020-06-19,29,28,"Hey looney Left, What is it? Masks or no masks? We're tired of playing these games. The beast has limits. https://t.co/5WJ8C6CICg https://t.co/2ODMVaXSCi"
1270106613983084547,"Florida, USA",2020-06-08,0,0,@plasticlicker @ScottGottliebMD My state and local governments closed down businesses and told us to stay home to save lives. Gatherings were considered life threatening.
1272140467258437634,"Lakewood, OH",2020-06-14,149505,30916,Live sports is the reward for countries that followed social distancing rules. Like that one class that got a pizza party for perfect attendance. https://t.co/vuYwU8BDdk
1277811017028902913,"Chicago, IL",2020-06-30,1,1,"Regrettably, there will be innocent Black and Latino folks working at this Convention... #EssentialWorkers 

The Texas GOP convention will gather thousands of people indoors without a mask requirement. One of its sponsors is the Texas Medical Association. https://t.co/86ckIpW5rE"
1275506063769399297,"Nevada, USA",2020-06-23,46305,11587,"It's pretty simple: If we want to save people's jobs and save people's lives, we need more testing — and we need it faster. The President is intentionally slowing it down. https://t.co/bu1oq1TwzL"
1276693873394253825,"New York, USA",2020-06-27,0,0,"The US reported more than 40,000 coronavirus cases in a single day for the first time https://t.co/IXjPQ6wqoc https://t.co/EleOuzVsbO"
1269295767665225728,"New Orleans, LA",2020-06-06,1347,371,The fact that everything is closed bc of a racist curfew and NOT bc we are in a pandemic has me annoyed bc it’s so abundantly clear these so called leaders don’t give a fck about the public
1271079093488975872,"Washington, DC",2020-06-11,38,18,"#COVID19 has disproportionately affected people of color in the US. In our new episode of #SeeYouNow, we speak with #nurse practitioner and researcher @dawntbounds from @RushMedical on the challenges youth with complex social needs face amidst overlapping pandemics."
1275287352596787200,"Miami, FL",2020-06-23,0,0,https://t.co/YiZgrf1vgN Digital Transformation Institute Announces COVID-19 Awards - The Baytown Sun https://t.co/EMNZUHFY3L #machinelearning #ai #technology https://t.co/Vsxn5v0AwU
1272944630401839104,"Pennsylvania, USA",2020-06-16,8295,455,"Again- how did they decide which one was the woman and which ones were the friends 

https://t.co/LpF4SQUF25"
1271473751666954242,"Boston, MA",2020-06-12,6,4,.@BUSPH experts agree: #coronavirus poses special risks for sexual and gender minority populations. https://t.co/BIkIqtSwGR
1272356924382724099,"New York, USA",2020-06-15,318592,75774,"A 70-year-old man in Seattle survived the coronavirus, got applauded by staff when he left the hospital after 62 days -- and then got a $1.1 million, 181-page hospital bill."
1276870109093597184,"Florida, USA",2020-06-27,3868,1433,"Based on the media’s coverage of COVID-19 this week, which state do you think had the most reported coronavirus deaths today - Florida, Texas or New York? Note: New York has the smallest population.

Answer: New York (45) - compared to Florida (37) and Texas (31)."
1275882347574034432,"Joplin, Mo",2020-06-24,2,1,"The Jasper County Health Department has announced its first death of a resident due to COVID-19. The resident was a man in his 70s who tested positive for COVID-19 on June 10, health officials said.

https://t.co/rKgrpLv2dg"
1273653838533312512,"New York, NY",2020-06-18,0,0,The #Longhorns are getting hit hard by COVID-19 https://t.co/FnaEehs6UP #HookEm #CollegeFootball
1271556463278817281,"New England, USA",2020-06-12,7,5,"ICYMI: The Week that Was on @LO_patriots ...

6/9: #Patriots Special Teams - guest: @SteveB7SFG 
6/10: Leaders and Unsung Heroes - guest: @TMurph207 
6/11: SPECIAL - #BlackLivesMatter Roundtable
6/12: #COVID19 and Sony Michel - guest @jessdeede 

https://t.co/m1VHPUUxh0"
1277766985951203329,"Nashville, TN",2020-06-30,0,0,"Every time I play Madden or 2K, I get very anxious because the spectators are blatantly disregarding social distancing protocol."
1269490392849887232,"Austin, TX",2020-06-07,6,1,"If you’re out protesting, please get tested for #COVID. #BlackLivesMatter"
1273081839708708868,"Utah, USA",2020-06-17,12373,5617,"“More doctors followed him to the microphone, describing the dead being carried out within 30 minutes of each other, and doctors being disturbed when people on the street ask them if the media is lying about the pandemic as part of a political ploy.” https://t.co/quPnux44yc"
1277963878672896000,"California, USA",2020-06-30,5371,756,"Este lunes 29 de junio, realizamos 2,495 pruebas de #COVID19

2,230 negativas / 265 positivas

259 locales /  6 importados (varados) 

32 de San Salvador, San Salvador
27 de Ilopango, “
19 de Soyapango, “
12 de Mejicanos, “
7 de San Martín, “
6 de Ciudad Delgado, “

Sigue..."
1273321938874593280,"Spokane, WA",2020-06-17,4170,1290,"At Tulsa mayor's press conference, officials announce 96 people tested positive for Covid-19, call it a new record for daily increase."
1275164148503056385,"Manhattan, NY",2020-06-22,29,51,"Please note that due to COVID-19 there were some emergency poll site changes. A mailing was sent to all voters affected but we ask all voters to check https://t.co/mvc1ZR8Nz3 before heading to vote.

Polls are open tomorrow, June 23 from 6am-9pm. https://t.co/IsBblnzOsk"
1272289016453324800,"Nederland, CO",2020-06-14,1563,619,"When a President spends more time defending himself walking down a ramp than he does addressing civil protests or a pandemic killing more than 1000 a day, we may have a problem."
1274929531837702144,"Georgia, USA",2020-06-22,0,0,🙏 https://t.co/LGCe288qOg
1277730361670328320,"Tampa, FL",2020-06-29,104859,15179,Show you care. Wear a mask.
1273104631648989185,"California, USA",2020-06-17,451,257,"Tonight four white members of the Montgomery City Council voted against a mask ordinance, even though their city is the epicenter of Alabama's coronavirus spike. I'm sure being told 90 percent of hospital patients are black had nothing to do with it. https://t.co/jNaMtIgXOa"
1277819657794154496,"Portland, OR",2020-06-30,1086,286,"In Oregon, voting from home has bipartisan support. Take it from Republican @OregonSOS Bev Clarno. While COVID-19 has disrupted in-person elections around the country, Oregon had record turnout for the May primary, and no one had to risk their health to cast their ballot. https://t.co/wWLUyrsevL"
1271380809430126592,"Moon, PA",2020-06-12,0,0,@DrTedros 👏🏾
1272001499082752002,"Mountains of NC, USA",2020-06-14,127376,14343,"We've been in lockdown since late February. We have an immuno-compromised daughter who survived Stage 4 cancer this year. For everyone who still wears masks, practices social distancing &amp; realizes coronavirus is a global pandemic, we sincerely thank you for saving lives."
1275665240466874369,"Florida, USA",2020-06-24,1293,275,Every now and then after putting it out of your mind you remember if someone you love gets coronavirus it very well could be two weeks before you never see them again.  Coronavirus is rising. The pandemic is not over. For anyone to act like it is is living in a fantasy #wearamask
1274179162912239616,"Portland, OR",2020-06-20,0,1,"Is your local pool closed due to COVID-19?
Welcome visitors to USACE lakes.

Our Park Rangers &amp; staff provide patrols &amp; water safety education. But, designated swimming areas do NOT have lifeguards.

Please bring a life jacket with you &amp; #PLEASEWearIt https://t.co/ZFvkxXdrd7"
1270493895047000065,"California, USA",2020-06-09,12926,5638,The infamous video in question was the beating of a nursing home resident in Detroit. The victim was a frail old white man and the assailant was a young black COVID carrier put in the home. Twitter insisted that video be wiped before they would unlock my account. Surprised? https://t.co/Y6ma2DvyBW
