tweet_id,location,date,likes,retweets,text
1334241163398819845,"Ohio, USA",2020-12-02,122579,21977,"When I tried to read @stevenmnuchin1 the law that contradicts his bogus claim to get people less COVID relief, he questioned whether I'm a lawyer.

Just want to make sure he has the answer: one of us is a lawyer, and it's not him. https://t.co/iFYzAyflle"
1333794234999062536,"Atlantic Beach, NY",2020-12-01,0,0,Today is Giving Tuesday. 1 in 6 Americans are food insecure as we speak. Let’s balance the scales together. If you’ve put on your COVID 10 or 20 (pounds) or if the holiday season is catching up to your waistline let’s get well and DO GOOD together. 1/2
1336133711373463554,"Fort Myers, FL",2020-12-08,5,3,Did this with our team tonight. Can be such an impactful exercise for young people to open up about their dreams and hard times to their peers. Side note - parents and/or Jesus was just about everyone’s hero for us. #LiftHerUp https://t.co/yL8EyP34aD
1342990703085973505,"Kansas City, MO",2020-12-27,35,12,1 in 5 adults developed pandemic-related mental disorders: Analysis https://t.co/smz4YiUaXd
1342971481224073217,"Louisville, KY",2020-12-26,62522,39019,RT if you think @Twitter @jack should deactivate @realDonaldTrump’s Twitter account for continuing to spread misinformation about #COVID https://t.co/3x7EWZ4D4b
1335121238092496899,"San Diego, CA",2020-12-05,2559,411,"JUST IN: Southern California's ICU capacity has fallen under 15%, triggering a stay-at-home order."
1336674392286392329,"Black Power, USA",2020-12-09,60862,11745,"$740 billion a year on endless wars and you’re telling me we can’t afford to send families $2,000 a month to pull them through?

I don’t want to hear it.

Rent is due, food bank lines are around the block &amp; COVID cases are spiking.

We have to take care of each other."
1338955354256728064,"Seattle, WA",2020-12-15,47244,9200,"If you think Covid treatment should be free (of course it should), why do you think insulin shouldn’t be? Or cancer treatment? Or mental health?

Health care should not be run for profit. Period."
1340434725563973635,"Washington, DC",2020-12-19,34,18,"We will see y’all there! Please wear black, bring a mask, and a buddy. 

#BlackLivesMatter 
#JusticeForKaronHylton 
#FuckMPD #Fuck12 #ACAB #FTP https://t.co/ihzV1bzkLy"
1339398313058201607,"Austin, TX",2020-12-17,1657,201,I have heard there are hospitals/physicians who are denying the covid vaccine to pregnant people who want it. This is against ACOG recommendations. Any reporter interested in this story and speaking with my source?
1342987831447343104,"Durham, NC",2020-12-27,981,195,"As Trump golfed at his gilded resort, tweeted grievances  and refused to #SignTheBill extending lifelines to unemployed workers and to communities beset by COVID, Biden calmly went to weekly Mass and prepared the healing transition we need. 25 Days to 46. https://t.co/wWvLOrqJSU"
1340422943566823424,"Secret Hidden Lair, Arizona",2020-12-19,2,0,"I wear one where I have to, similar to pants, shirts and shoes. https://t.co/l2ovm6ZNKA"
1339725870697570304,"Colorado, US",2020-12-18,441,103,"btw it is now december and there has been 0 walkbacks or public apology on the accusations that Chinese *people* hoarded masks, spread covid via travel/irresponsibility, had food habits that contributed to covid or any other racist statements we  have been subject to"
1339616286305890305,"Kingston, NY",2020-12-17,0,0,"Georgia, vote Warnock &amp; Ossoff! 
#VoteReverendWarnock #VoteJonOssoff 
@ReverendWarnock @ossoff
#DumpLootingLoeffler #DumpChickenPerdue 
#GeorgiaOnMyMind
#5050Senate
https://t.co/dsl6jBP8Hq 
https://t.co/1DU0CZIF8S 
#FlipGeorgiaSenateBlue 
#BlackLivesMatter 
#BeKind 
#WearAMask https://t.co/CsRHrLNKlz"
1333930142259875845,"Pennsylvania, USA",2020-12-02,36183,9525,"""President Trump was following my condition and cleared me for the monoclonal antibody therapy that he had previously received, which I am convinced saved my life.” Wonder how families of the 1,900 who died today feel when they see stuff like this.  https://t.co/8U9sPcFssh"
1341968147964784641,"Washington, USA",2020-12-24,13754,1872,I wish there was a pardon equivalent for our severely ill COVID patients.
1341162376159178753,"Orlando, FL",2020-12-21,690,71,"@thehill Narrator: ""Senator Rand does in fact receive many thousand taxpayer dollars every week, and has done so for years.'

' Taxpayers also provide Senator Rand with the top notch health care he thinks most Americans should be denied. Including first dibs on Covid-19 vaccinations.'"
1342211126726066176,"New Port Richey, FL",2020-12-24,3014,1273,WTF! https://t.co/sdvDM7GRbi
1341210071892553728,"San Francisco, CA",2020-12-22,16,3,"When you thought the stimulus package couldn't get any worse, the rules committee just gutted $75 million to help in the recovery of it's own citizens struggling to escape the cycle of addiction. https://t.co/EtlNCrLWOg"
1344191527573024769,"Phoenix, AZ",2020-12-30,184185,48201,"Here’s the deal: the whole reason McConnell can block $2,000 checks to begin w/ is bc he’s Senate Majority leader.

He’ll block clean $2k relief as long as GOP run the Senate. GEORGIA can change that! 🍑

If GA votes Warnock/Ossoff on 1/5, the doors open up for COVID relief. ⤵️ https://t.co/mnRCJG8kR1"
1344511120703414272,"Seattle, Washington, USA",2020-12-31,120,17,Gov. Inslee extends COVID-19 restrictions until Jan. 11 https://t.co/Yoe1ZlnCBk
1341366526360875008,"Hollywood, FL",2020-12-22,6196,2028,"Congress has turned the pandemic into a 5,000 page disgusting piece of legislation of insane giveaways, political payoffs, unconscionable foreign aid, and pork dreams. The American people are nothing more than an afterthought. 

It's truly evil."
1340355723449032706,"Florida, USA",2020-12-19,0,0,"@FAFO85407043 @Jean_Is_fed_up @Allen58B I’m going to say that I worked my ass off to save democracy through the election process and I trust the Biden admin will address any militias or traitorous violence. 
You’re not a better American for wanting to go all vigilante. You wanna save ppl? Tell them to stay home."
1339982565663502337,"West Virginia, USA",2020-12-18,2127,335,"The impeachment was righteous. Although inevitably eclipsed by COVID, and virtually invisible in the presidential campaign, it is likely to be a key part of what history remembers about this president. https://t.co/EIkn2i0dKn"
1336771950249709570,"Florida, USA",2020-12-09,126,83,Mitch McConnell wants IMMUNITY from all COVID19 crimes they and corporations may committed even if people died https://t.co/9lU2jcjE9v
1334488426847096834,"Sandusky, OH",2020-12-03,0,0,Stay home GOP Georgia voters STAY HOME!!!! https://t.co/UP4gdf3uKX
1338588734892064768,"Newport Beach, CA",2020-12-14,1,0,Wake Up And Smell The Data: Why Did It Take A Pandemic To Recognize Our Data Problem? https://t.co/WLfyBg6pWb
1343599942468829187,"Detroit, MI",2020-12-28,163,38,"If Republicans wanted this bill to be signed immediately, perhaps they should not have snuck in language about allowing hazardous materials on Ambassador Bridge. https://t.co/Z7Hec7Mb8b https://t.co/dvYut388Z4"
1340230853117394944,"Portland, OR",2020-12-19,11,4,If america can't get a #GeneralStrike during an uprising/pandemic/rent crisis/climate crisis/the government giving everyone $600 and some loose health recommendations and abandoning us all/etc... Then when tf are we gonna get one??
1343935592690757632,"Putnam, CT",2020-12-29,17023,7577,"This week we mark 1 year since Dr. Li Wenliang sounded the alarm over a large number of SARS-like patients at his Wuhan hospital.

Li was silenced by the police and kept working with his patients.

In early January he caught the new disease and died from it in February aged 33. https://t.co/SaByWnX5Zf"
1337693674973458433,"Phoenix, AZ",2020-12-12,119,51,"Sobering portrait of the mental and physical toll coronavirus has taken on Texas health care workers.

They are getting sick, dying &amp; breaking down after 9 straight months of being on the front line of the pandemic.

via @ShannonNajma @ewaltersTX 
https://t.co/CutJpZwhQt"
1336338458525102080,"Philadelphia, PA",2020-12-08,0,0,https://t.co/AeZtJDy472
1341456887666110479,"Winston-Salem, NC",2020-12-22,0,0,"Alright, which below .500 G5 school is going to get the invite? https://t.co/iV2gagetCr"
1338999562472747011,"Indianapolis, IN",2020-12-16,27,2,Got my COVID vaccine scheduled for next week so even if 12/21 don’t hit I’m a be an X-man regardless lol but seriously get vaccinated
1333780486515273731,"Chicago, IL",2020-12-01,32,7,"$ENZC

MOVING INTO TEXAS A&amp;M TODAY!

BIG CONFERENCE WITH GLOBAL BUSINESS &amp; POLITICAL LEADERS TAKING PLACE THIS MORNING!

""Protecting the Bioeconomy: COVID-19, Challenges, and Technology""

$16M VOLUME YESTERDAY 

FOLLOW THE MONEY!

https://t.co/1HepjJwZQb"
1344039552709750784,"St. Louis, MO",2020-12-29,15780,5975,"Poorest states in 2020
1-Mississippi
2-West Virginia
3-Arkansas
4-New Mexico
5-Kentucky
6-Alabama
7-Louisiana 
8- S Carolina 
9-Oklahoma 
10- Idaho

9/10 are Red states and the R party doesn’t want to give 2k in Covid relief aid. 
🤔🤦🏽‍♀️"
1341144839442681856,"Washington, USA",2020-12-21,0,0,"Covid: Germany begins hard lockdown ahead of Christmas, as Paris streets empty
https://t.co/2PjnqZJGE8 https://t.co/m5D3nIyjRG"
1337372995552239616,"Texas, USA",2020-12-11,0,0,@realDonaldTrump So yes the FDA and others like Fauci &amp; Gates &amp; NIH. Here is an article with all the same players but the difference is we were studying the origin of disease. Pour me a drink Pelosi did not want us to investigate! https://t.co/48SOV9cL6q
1340930829078253569,"Maine, USA",2020-12-21,17539,4431,"Okay Georgia, now it's up to you. McConnell's GOP has shown it doesn't give a fig for average Americans suffering during this pandemic. Elect @ossoff and @ReverendWarnock and bring real help to Americans."
1335924669325697026,"Tallahassee, FL",2020-12-07,0,0,BY THE NUMBERS: COVID-19 DEATHS BY AGE https://t.co/wXmMgydeaH
1344495154934276096,"New York, USA",2020-12-31,1,0,"And it wouldn't be 2020 without the Kennedys publicly turning on each other in the NY Times.
 https://t.co/iaEQgBjnoX"
1343670763136708609,"Atlanta, GA",2020-12-28,18,0,@drvictoriafox @shvetaraju @MonicaGandhi9 Has any other profession taken this hardline stance about safety? Lots of people showed up for work day after day throughout the pandemic because what they do is important for a functioning society.
1338575200397438977,"Syracuse, NY",2020-12-14,147,37,"Because they followed the advice of scientists and experts.
https://t.co/2uiYatFSFP"
1335231345493233667,"Houma, LA",2020-12-05,13889,5878,"Nancy Pelosi admitted today that she held up COVID aid for months to try to hurt President @realDonaldTrump, yet the people she hurt the most are American workers and small businesses. https://t.co/h2vsEqewYf"
1340153553504055297,"North Carolina, USA",2020-12-19,3965,1985,"This paper doesn't get enough attention. It shows Black/Latino/Indigenous folks aren't just dying from Covid at higher rates than whites but are also dying *younger*. 

90% of white deaths in 65+
90% of Black deaths in 55+ 
89% of Indigenous deaths in 45+

https://t.co/klmmxIPqik"
1334329704346738690,"Wisconsin, USA",2020-12-03,122579,21977,"When I tried to read @stevenmnuchin1 the law that contradicts his bogus claim to get people less COVID relief, he questioned whether I'm a lawyer.

Just want to make sure he has the answer: one of us is a lawyer, and it's not him. https://t.co/iFYzAyflle"
1334159034228858882,"Milton, FL",2020-12-02,0,0,"Welp, I have tested positive for COVID. Very mild symptoms so far. Any kind thoughts and prayers would be appreciated, though."
1335977379471056896,"Madison, WI",2020-12-07,0,0,"Blood, CSF, COVID-19 testing negative, cell cultures still pending. Suspicion of water contamination but not confirmed. Door to door surveillance underway."
1341792084265713674,"Minneapolis, MN",2020-12-23,0,0,Damn.....we really living in a pandemic
1341474256597598208,"Salt Lake City, Utah",2020-12-22,3,0,".@UtahDepOfHealth is reporting the rolling 7-day average for positive #COVID19 tests is 2,478 per day. The rolling 7-day average positivity rate is 23.7%. @fox13 #utpol #Utah"
1339363432936710145,"St Paul, MN",2020-12-17,5030,3230,"How did 1,000 followers just disappear from my account?

Give this a retweet, yet again, to see if we can get those people back!

I’ve been so censored on this platform it’s not even funny.

Medical doctors can’t speak about a global pandemic these days..."
1337905582095937536,"Houston, TX",2020-12-12,12434,3903,"#URGENT: The US just surpassed 16 million Covid-19 cases. It only took 4 days to go from 15 million to 16 million cases, marking the fastest the US has ever reached a million milestone."
1341848418688221184,"Puyallup, WA",2020-12-23,41516,3810,"As we approach Christmas and the start of Kwanzaa, please do your part to keep yourself and those around you safe: wear a mask, keep a safe social distance, and limit your travel. 

@JoeBiden and I know it’s hard, but we need to stay apart just a little bit longer."
1334507149381279745,"Minneapolis, MN",2020-12-03,1,1,"How does Minnesota's COVID-19 death numbers per capita compare to other states and countries? 

Worse than Wisconsin; slightly better than Sweden. 

https://t.co/YmgHt0UXH1 https://t.co/WvAW4QDZQ7"
1339839343062560768,"Pittsburgh, PA",2020-12-18,917,42,"You guys, what’s the definitive documentary or documentary series or episode of Frontline or whatever about the 1918 pandemic? Thanks."
1336386209447342086,"Brentwood, TN",2020-12-08,27260,6936,"Scoop: President Trump's lawyer Jenna Ellis has informed associates she has coronavirus, multiple sources tell Axios, stirring West Wing fears after she attended a senior staff Christmas party on Friday. https://t.co/2V9Ogg0hMY"
1339405696794828800,"Greater Portland, Oregon, USA",2020-12-17,0,0,Ardern unveils New Zealand Covid vaccine deals as economy rebounds https://t.co/WHlpiy1P4S https://t.co/5jp6M1BGKT
1337034667405570055,"Romeoville, IL",2020-12-10,81,12,"What about the ~3k deaths/day from just heart disease &amp; cancer alone? For decades. Let alone all chronic disease with the same etiology of metabolic dysfunction that makes COVID worse. Patriotic would be aggressive elimination of refined oils, refined sugars, and refined grains. https://t.co/zTVcjFu96A"
1341759184744943616,"Philadelphia, PA",2020-12-23,55507,9340,"I’m in. Whaddya say, Mitch? Let’s not get bogged down with ideological offsets and unrelated items and just DO THIS! The American people deserve it. @senatemajldr https://t.co/L1b5rUkc7h"
1344332939115560962,"Philadelphia, PA",2020-12-30,61176,12982,"For years, Republicans were obedient to Trump’s every whim.

They stood by his failed COVID response. His lies. His impeachment. His corrupt pardons. His efforts to overturn the election.

But $2,000 checks to help Americans? That’s where they draw the line?

Pass the bill."
1338166077272981504,"Los Angeles, CA",2020-12-13,591,2,@TMZ I can understand this situation because I have a three year old who sometimes refuses to wear his mask. That's why I would never take him on a flight right now! The rules apply to everyone. You're not special because you have kids.
1338243164759617541,"New York, USA",2020-12-13,5109,824,"We all have a duty to keep being vigilant and do our parts to stop the spread of #COVID19.

Be smart. Wear a mask. Save lives."
1333961951848910848,"Cedar Rapids, IA",2020-12-02,0,0,@JoeManchinWV please start covid negotiations with there should be NO NORMAL hungry people #CNN
1341461943756992512,"Ohio, USA",2020-12-22,13235,3902,Why is Israel getting 500 million in our covid bill?
1340090834931224576,"California, USA",2020-12-19,0,0,Caught myself dancing at work...I’m the adult in this circumstance and I’m the one who’s lacking self-control. I’m gonna need this pandemic shit to end ASAP.
1333795594410725378,"Overland Park, KS",2020-12-01,3967,1539,"Republican Senators think all Americans are fucking stupid.

They keep trying to blame the House &amp; Democrats for no new Covid-19 relief bill.

Heroes Act passed the House on May 15th.

McConnell refuses to bring it up for vote. He is playing politics off of American's misery."
1339098970338037760,"Bloomington, IN",2020-12-16,63,6,My favorite response is “But the pandemic!” like having people stuck inside shouldn’t have been fish in a barrel for the longest running weekly episodic franchise
1341528829823602688,"Long Beach, CA",2020-12-22,6,4,Black people please do everything you can to not get COVID. You will not get the same level of care.  Please do everything you can to stay healthy. https://t.co/mAOhxjQPDg
1344522113915494401,"Texas, USA",2020-12-31,6091,1134,"As an Austinite, shut the f*ck up. People are DYING. You have mishandled Texas throughout every step of the pandemic and I cannot WAIT for you to be voted out in 2022. I will do everything in my power to make sure you lose every election that has your vile name on the ballot. https://t.co/xRlzM9tMav"
1336534072441659392,"Houston, Texas",2020-12-09,0,0,"@AlexisMincolla Gah, all this did was make me miss live shows so much. I can’t wait for this covid bullshit to be overrrrrrrrr"
1337147917338079236,"Cambridge, MN",2020-12-10,0,0,".@AmyKlobuchar We need a pandemic relief bill NOW for people with disabilities, their families, and the direct support professional workforce! #WeAreEssential! https://t.co/bC16k5KFkQ"
1335432607123779584,"Florida, USA",2020-12-06,2477,299,"No mask.

No hospital service for Covid-19."
1336785412472381442,"Hackensack, NJ",2020-12-09,0,1,"HIPAA-compliant platforms have become increasingly important amid the pandemic. @HarvardBiz features Vidyo as a HIPAA-compliant solution, offering ""security infrastructure, integration with EHRs, and ease of use on multiple devices."" https://t.co/WwylQ5wdxX"
1335778077163532289,"Wheatland, WY",2020-12-07,0,0,"@Walley_Pike @WCCO Check out what happened in Sweden with your plan to open it all up. 

https://t.co/XiMEiDKgnU"
1339528820479635456,"Pennsylvania, USA",2020-12-17,0,0,French President Emmanuel Macron tests positive for COVID-19 https://t.co/FTxWyX4ptT via @businessinsider
1340134128277176320,"Massachusetts, USA",2020-12-19,467,207,"HOLY SHIT!  

Republicans want to sabotage the US economy during Biden’s administration.  

Dems should walk out and make this the number one issue in the Georgia Senate race.   

If Dems win, the coronavirus relief package will look like XYZ.  If the GOP wins, you are fucked. https://t.co/Vf0F7BH6xY"
1338668177895505927,"Oregon, USA",2020-12-15,14,7,"The CBO estimates that most of the so-called savings from this surprise bill proposal would come from cuts on network participating physicians, NOT OUT-OF-NETWORK PHYSICIANS! 

Just stick it to the good doctors, why don't ya?

https://t.co/Lx7UBglTVB"
1341822958063525888,"Helltown, VA",2020-12-23,2605,469,"Tulsi Gabbard is right

This COVID Relief Bill is an insult to the American people

Open our country again, and stop trying to just give us our own tax money back

https://t.co/DljSRJB5Zx"
1336881913848623106,"Eau Claire, Wisconsin, USA",2020-12-10,1,0,"Interesting update from Turkey. Stay safe!
#TravelBlogTuesday https://t.co/Lo85R9OWN0"
1337690169797791744,"San Jose, CA",2020-12-12,632,116,"""I got so excited I was afraid that I might die or something.” -Dr. Katalin Karikó on the news that the Pfizer-BioNTech #coronavirus #vaccine, based on rsrch she pioneered &amp; risked her career for, was &gt;90% effective against #COVID19.

 #WomenInSTEM #VaccinesWork 
cc @NobelPrize https://t.co/xJpwTUG1eB"
1341337999443980288,"Honolulu, Hawaii",2020-12-22,1,2,"Attitudes, Barriers, and Perceptions Influence Naloxone Prescribing by Pharmacists. Only a small number of pharmacists’ report being knowledgeable about the opioid epidemic, supporting the availability of naloxone... https://t.co/O5o4hkJAbA https://t.co/2x0HoRPGwE"
1335296736160608262,"Oklahoma, USA",2020-12-05,3492,667,"If the 270,000 dead covid-19 Americans were fetuses,  would Republicans care then?"
1338486069617168392,"Savannah, GA",2020-12-14,65038,9880,"Who else is outraged that high-ranking White House officials, who spent months refusing to wear masks and long supported Trump’s claims that Covid-19 is a hoax, will be among the first to get vaccinations — BEFORE nearly all high-risk health care workers &amp; nursing home residents?"
1343969485024350211,"Milwaukee, WI",2020-12-29,1,0,@billybob77177 @Defender01Ness @PatriciaLavatai @dave_oriel @JoshShapiroPA @RVAT2020 @RepsForBiden @ProjectLincoln Im not saying this was a good idea bc covid but.... https://t.co/MLHZTYZ3bS
1336808683074830341,"Maui, Hawaii",2020-12-09,33552,8884,1 in 3 South Dakotans has now been infected with Covid. Stunning.
1339945501018497026,"Roanoke, Virginia",2020-12-18,1,0,"The Commonwealth is getting about 100,000 fewer doses than originally anticipated https://t.co/zd9iYN2CC3"
1334189090766512132,"Stamford, CT",2020-12-02,0,0,https://t.co/6jD4FXSEnm
1337476095554285573,"Pennsylvania, USA",2020-12-11,1072,320,"The threat from WH chief of staff Meadows “injects politics once more into the vaccine race, potentially undermining public trust in one of the most crucial tools to end the pandemic that has killed more than 290,000 Americans.” https://t.co/6dKqAFMp2f"
1338564589970132995,"Chicago, IL",2020-12-14,144,22,Murderer! https://t.co/aVxeUfCMNP
